Gene	GO
Zm00001d016798	GO:0005515
Zm00001d042015	GO:0005515
Zm00001d010700	GO:0005515
Zm00001d009745	GO:0005515
Zm00001d006670	GO:0005515
Zm00001d044056	GO:0005515
Zm00001d025144	GO:0005515
Zm00001d032991	GO:0005515
Zm00001d014353	GO:0005515
Zm00001d040760	GO:0005515
Zm00001d035772	GO:0005515
Zm00001d033037	GO:0005515
Zm00001d023314	GO:0005515
Zm00001d004790	GO:0005515
Zm00001d049083	GO:0005515
Zm00001d042215	GO:0005515
Zm00001d040475	GO:0005515
Zm00001d018331	GO:0005515
Zm00001d035395	GO:0005515
Zm00001d028530	GO:0005515
Zm00001d050024	GO:0005515
Zm00001d015969	GO:0005515
Zm00001d016835	GO:0005515
Zm00001d028511	GO:0005515
Zm00001d028088	GO:0005515
Zm00001d021541	GO:0005515
Zm00001d002835	GO:0005515
Zm00001d010645	GO:0005515
Zm00001d039808	GO:0005515
Zm00001d044570	GO:0005515
Zm00001d053358	GO:0005515
Zm00001d023422	GO:0005515
Zm00001d004559	GO:0005515
Zm00001d019548	GO:0005515
Zm00001d017518	GO:0005515
Zm00001d025520	GO:0005515
Zm00001d049744	GO:0005515
Zm00001d039617	GO:0005515
Zm00001d006573	GO:0005515
Zm00001d053687	GO:0005515
Zm00001d004934	GO:0005515
Zm00001d048689	GO:0005515
Zm00001d018219	GO:0005515
Zm00001d052392	GO:0005515
Zm00001d049168	GO:0005515
Zm00001d008298	GO:0005515
Zm00001d014181	GO:0005515
Zm00001d053041	GO:0005515
Zm00001d031593	GO:0005515
Zm00001d004407	GO:0005515
Zm00001d023218	GO:0005515
Zm00001d033244	GO:0005515
Zm00001d049196	GO:0005515
Zm00001d039325	GO:0005515
Zm00001d033350	GO:0005515
Zm00001d032441	GO:0005515
Zm00001d021169	GO:0005515
Zm00001d038987	GO:0005515
Zm00001d016285	GO:0005515
Zm00001d025820	GO:0005515
Zm00001d036507	GO:0005515
Zm00001d015789	GO:0005515
Zm00001d010892	GO:0005515
Zm00001d004119	GO:0005515
Zm00001d038793	GO:0005515
Zm00001d045499	GO:0005515
Zm00001d038871	GO:0005515
Zm00001d033749	GO:0005515
Zm00001d019070	GO:0005515
Zm00001d038655	GO:0005515
Zm00001d018989	GO:0005515
Zm00001d017860	GO:0005515
Zm00001d033919	GO:0005515
Zm00001d040191	GO:0005515
Zm00001d046894	GO:0005515
Zm00001d010493	GO:0005515
Zm00001d038027	GO:0005515
Zm00001d006323	GO:0005515
Zm00001d008358	GO:0005515
Zm00001d044844	GO:0005515
Zm00001d034758	GO:0005515
Zm00001d047983	GO:0005515
Zm00001d041054	GO:0005515
Zm00001d017188	GO:0005515
Zm00001d014656	GO:0005515
Zm00001d002211	GO:0005515
Zm00001d048147	GO:0005515
Zm00001d024351	GO:0005515
Zm00001d051633	GO:0005515
Zm00001d010214	GO:0005515
Zm00001d011956	GO:0005515
Zm00001d014232	GO:0005515
Zm00001d031183	GO:0005515
Zm00001d022393	GO:0005515
Zm00001d048921	GO:0005515
Zm00001d052873	GO:0005515
Zm00001d034028	GO:0005515
Zm00001d002968	GO:0005515
Zm00001d037691	GO:0005515
Zm00001d022545	GO:0005515
Zm00001d010716	GO:0005515
Zm00001d018343	GO:0005515
Zm00001d038733	GO:0005515
Zm00001d034081	GO:0005515
Zm00001d039550	GO:0005515
Zm00001d038093	GO:0005515
Zm00001d050192	GO:0005515
Zm00001d023302	GO:0005515
Zm00001d042794	GO:0005515
Zm00001d043239	GO:0005515
Zm00001d016330	GO:0005515
Zm00001d018998	GO:0005515
Zm00001d037519	GO:0005515
Zm00001d029649	GO:0005515
Zm00001d034865	GO:0005515
Zm00001d027557	GO:0005515
Zm00001d023581	GO:0005515
Zm00001d005461	GO:0005515
Zm00001d034560	GO:0005515
Zm00001d011308	GO:0005515
Zm00001d017303	GO:0005515
Zm00001d053262	GO:0005515
Zm00001d015945	GO:0005515
Zm00001d009176	GO:0005515
Zm00001d009256	GO:0005515
Zm00001d028749	GO:0005515
Zm00001d025218	GO:0005515
Zm00001d006131	GO:0005515
Zm00001d053642	GO:0005515
Zm00001d033082	GO:0005515
Zm00001d028881	GO:0005515
Zm00001d038563	GO:0005515
Zm00001d023563	GO:0005515
Zm00001d053806	GO:0005515
Zm00001d033299	GO:0005515
Zm00001d039411	GO:0005515
Zm00001d017883	GO:0005515
Zm00001d038773	GO:0005515
Zm00001d021777	GO:0005515
Zm00001d045102	GO:0005515
Zm00001d046178	GO:0005515
Zm00001d033362	GO:0005515
Zm00001d052943	GO:0005515
Zm00001d009426	GO:0005515
Zm00001d030308	GO:0005515
Zm00001d042234	GO:0005515
Zm00001d007534	GO:0005515
Zm00001d032849	GO:0005515
Zm00001d007750	GO:0005515
Zm00001d033266	GO:0005515
Zm00001d009324	GO:0005515
Zm00001d038156	GO:0005515
Zm00001d039266	GO:0005515
Zm00001d037296	GO:0005515
Zm00001d033933	GO:0005515
Zm00001d021529	GO:0005515
Zm00001d029999	GO:0005515
Zm00001d018444	GO:0005515
Zm00001d037971	GO:0005515
Zm00001d037841	GO:0005515
Zm00001d033523	GO:0005515
Zm00001d019287	GO:0005515
Zm00001d020475	GO:0005515
Zm00001d042541	GO:0005515
Zm00001d005770	GO:0005515
Zm00001d051605	GO:0005515
Zm00001d011705	GO:0005515
Zm00001d037943	GO:0005515
Zm00001d040286	GO:0005515
Zm00001d037190	GO:0005515
Zm00001d041762	GO:0005515
Zm00001d041515	GO:0005515
Zm00001d000189	GO:0005515
Zm00001d019275	GO:0005515
Zm00001d025316	GO:0005515
Zm00001d003229	GO:0005515
Zm00001d016825	GO:0005515
Zm00001d050273	GO:0005515
Zm00001d021741	GO:0005515
Zm00001d030573	GO:0005515
Zm00001d039160	GO:0005515
Zm00001d047842	GO:0005515
Zm00001d013976	GO:0005515
Zm00001d019283	GO:0005515
Zm00001d011518	GO:0005515
Zm00001d037864	GO:0005515
Zm00001d025679	GO:0005515
Zm00001d036880	GO:0005515
Zm00001d040317	GO:0005515
Zm00001d033632	GO:0005515
Zm00001d053179	GO:0005515
Zm00001d013351	GO:0005515
Zm00001d012494	GO:0005515
Zm00001d032543	GO:0005515
Zm00001d021868	GO:0005515
Zm00001d041456	GO:0005515
Zm00001d021180	GO:0005515
Zm00001d006574	GO:0005515
Zm00001d022040	GO:0005515
Zm00001d039938	GO:0005515
Zm00001d029061	GO:0005515
Zm00001d031662	GO:0005515
Zm00001d025614	GO:0005515
Zm00001d043434	GO:0005515
Zm00001d032927	GO:0005515
Zm00001d017994	GO:0005515
Zm00001d009915	GO:0005515
Zm00001d037838	GO:0005515
Zm00001d000224	GO:0005515
Zm00001d047765	GO:0005515
Zm00001d009894	GO:0005515
Zm00001d048444	GO:0005515
Zm00001d013060	GO:0005515
Zm00001d009617	GO:0005515
Zm00001d039193	GO:0005515
Zm00001d042909	GO:0005515
Zm00001d012862	GO:0005515
Zm00001d028191	GO:0005515
Zm00001d002850	GO:0005515
Zm00001d045313	GO:0005515
Zm00001d050580	GO:0005515
Zm00001d048247	GO:0005515
Zm00001d019495	GO:0005515
Zm00001d045636	GO:0005515
Zm00001d013688	GO:0005515
Zm00001d045305	GO:0005515
Zm00001d052143	GO:0005515
Zm00001d028244	GO:0005515
Zm00001d033512	GO:0005515
Zm00001d041380	GO:0005515
Zm00001d008212	GO:0005515
Zm00001d020435	GO:0005515
Zm00001d007888	GO:0005515
Zm00001d040606	GO:0005515
Zm00001d014666	GO:0005515
Zm00001d049898	GO:0005515
Zm00001d004993	GO:0005515
Zm00001d025194	GO:0005515
Zm00001d008713	GO:0005515
Zm00001d033388	GO:0005515
Zm00001d012060	GO:0005515
Zm00001d019441	GO:0005515
Zm00001d004574	GO:0005515
Zm00001d036804	GO:0005515
Zm00001d005685	GO:0005515
Zm00001d032553	GO:0005515
Zm00001d051395	GO:0005515
Zm00001d016063	GO:0005515
Zm00001d033280	GO:0005515
Zm00001d020185	GO:0005515
Zm00001d049652	GO:0005515
Zm00001d031100	GO:0005515
Zm00001d005100	GO:0005515
Zm00001d049186	GO:0005515
Zm00001d032655	GO:0005515
Zm00001d043783	GO:0005515
Zm00001d023498	GO:0005515
Zm00001d026086	GO:0005515
Zm00001d006373	GO:0005515
Zm00001d027613	GO:0005515
Zm00001d000346	GO:0005515
Zm00001d026654	GO:0005515
Zm00001d051085	GO:0005515
Zm00001d011802	GO:0005515
Zm00001d020979	GO:0005515
Zm00001d007686	GO:0005515
Zm00001d038176	GO:0005515
Zm00001d009361	GO:0005515
Zm00001d047045	GO:0005515
Zm00001d042449	GO:0005515
Zm00001d049480	GO:0005515
Zm00001d006590	GO:0005515
Zm00001d045808	GO:0005515
Zm00001d034324	GO:0005515
Zm00001d048769	GO:0005515
Zm00001d008865	GO:0005515
Zm00001d005393	GO:0005515
Zm00001d034929	GO:0005515
Zm00001d028186	GO:0005515
Zm00001d039966	GO:0005515
Zm00001d010470	GO:0005515
Zm00001d018674	GO:0005515
Zm00001d025625	GO:0005515
Zm00001d048235	GO:0005515
Zm00001d025812	GO:0005515
Zm00001d003368	GO:0005515
Zm00001d002919	GO:0005515
Zm00001d010519	GO:0005515
Zm00001d053240	GO:0005515
Zm00001d040689	GO:0005515
Zm00001d023264	GO:0005515
Zm00001d014557	GO:0005515
Zm00001d047599	GO:0005515
Zm00001d000387	GO:0005515
Zm00001d014165	GO:0005515
Zm00001d039784	GO:0005515
Zm00001d026084	GO:0005515
Zm00001d007455	GO:0005515
Zm00001d036951	GO:0005515
Zm00001d027510	GO:0005515
Zm00001d049884	GO:0005515
Zm00001d022286	GO:0005515
Zm00001d046264	GO:0005515
Zm00001d016453	GO:0005515
Zm00001d023499	GO:0005515
Zm00001d008715	GO:0005515
Zm00001d050228	GO:0005515
Zm00001d012767	GO:0005515
Zm00001d003742	GO:0005515
Zm00001d051678	GO:0005515
Zm00001d051188	GO:0005515
Zm00001d044600	GO:0005515
Zm00001d003724	GO:0005515
Zm00001d007127	GO:0005515
Zm00001d017832	GO:0005515
Zm00001d021291	GO:0005515
Zm00001d007092	GO:0005515
Zm00001d051936	GO:0005515
Zm00001d028171	GO:0005515
Zm00001d032982	GO:0005515
Zm00001d030624	GO:0005515
Zm00001d039703	GO:0005515
Zm00001d052348	GO:0005515
Zm00001d039132	GO:0005515
Zm00001d040804	GO:0005515
Zm00001d038006	GO:0005515
Zm00001d029704	GO:0005515
Zm00001d043312	GO:0005515
Zm00001d002715	GO:0005515
Zm00001d051989	GO:0005515
Zm00001d050487	GO:0005515
Zm00001d002000	GO:0005515
Zm00001d029531	GO:0005515
Zm00001d021893	GO:0005515
Zm00001d024519	GO:0005515
Zm00001d010075	GO:0005515
Zm00001d025375	GO:0005515
Zm00001d023762	GO:0005515
Zm00001d052700	GO:0005515
Zm00001d045786	GO:0005515
Zm00001d033967	GO:0005515
Zm00001d039222	GO:0005515
Zm00001d051968	GO:0005515
Zm00001d005502	GO:0005515
Zm00001d046434	GO:0005515
Zm00001d052189	GO:0005515
Zm00001d053040	GO:0005515
Zm00001d041945	GO:0005515
Zm00001d042613	GO:0005515
Zm00001d037289	GO:0005515
Zm00001d048969	GO:0005515
Zm00001d033420	GO:0005515
Zm00001d035492	GO:0005515
Zm00001d052505	GO:0005515
Zm00001d035208	GO:0005515
Zm00001d021785	GO:0005515
Zm00001d009735	GO:0005515
Zm00001d033895	GO:0005515
Zm00001d021744	GO:0005515
Zm00001d033617	GO:0005515
Zm00001d020120	GO:0005515
Zm00001d011401	GO:0005515
Zm00001d038642	GO:0005515
Zm00001d046526	GO:0005515
Zm00001d010315	GO:0005515
Zm00001d017853	GO:0005515
Zm00001d038916	GO:0005515
Zm00001d043498	GO:0005515
Zm00001d033984	GO:0005515
Zm00001d013283	GO:0005515
Zm00001d033571	GO:0005515
Zm00001d021952	GO:0005515
Zm00001d047573	GO:0005515
Zm00001d014899	GO:0005515
Zm00001d021532	GO:0005515
Zm00001d015555	GO:0005515
Zm00001d035455	GO:0005515
Zm00001d041378	GO:0005515
Zm00001d020944	GO:0005515
Zm00001d043989	GO:0005515
Zm00001d019394	GO:0005515
Zm00001d033916	GO:0005515
Zm00001d030937	GO:0005515
Zm00001d042978	GO:0005515
Zm00001d034490	GO:0005515
Zm00001d025738	GO:0005515
Zm00001d025524	GO:0005515
Zm00001d026439	GO:0005515
Zm00001d049455	GO:0005515
Zm00001d002441	GO:0005515
Zm00001d035048	GO:0005515
Zm00001d006758	GO:0005515
Zm00001d018447	GO:0005515
Zm00001d009904	GO:0005515
Zm00001d006902	GO:0005515
Zm00001d012514	GO:0005515
Zm00001d018770	GO:0005515
Zm00001d023897	GO:0005515
Zm00001d051045	GO:0005515
Zm00001d032689	GO:0005515
Zm00001d048922	GO:0005515
Zm00001d025911	GO:0005515
Zm00001d053216	GO:0005515
Zm00001d030264	GO:0005515
Zm00001d015298	GO:0005515
Zm00001d038494	GO:0005515
Zm00001d017301	GO:0005515
Zm00001d021609	GO:0005515
Zm00001d022563	GO:0005515
Zm00001d051576	GO:0005515
Zm00001d017603	GO:0005515
Zm00001d008306	GO:0005515
Zm00001d045176	GO:0005515
Zm00001d010448	GO:0005515
Zm00001d011506	GO:0005515
Zm00001d028197	GO:0005515
Zm00001d048207	GO:0005515
Zm00001d028769	GO:0005515
Zm00001d018265	GO:0005515
Zm00001d038811	GO:0005515
Zm00001d053875	GO:0005515
Zm00001d004739	GO:0005515
Zm00001d015082	GO:0005515
Zm00001d016277	GO:0005515
Zm00001d012325	GO:0005515
Zm00001d006523	GO:0005515
Zm00001d033935	GO:0005515
Zm00001d021902	GO:0005515
Zm00001d037246	GO:0005515
Zm00001d047677	GO:0005515
Zm00001d012751	GO:0005515
Zm00001d025715	GO:0005515
Zm00001d000308	GO:0005515
Zm00001d002267	GO:0005515
Zm00001d027838	GO:0005515
Zm00001d032598	GO:0005515
Zm00001d043655	GO:0005515
Zm00001d045729	GO:0005515
Zm00001d011855	GO:0005515
Zm00001d028866	GO:0005515
Zm00001d010727	GO:0005515
Zm00001d003198	GO:0005515
Zm00001d010246	GO:0005515
Zm00001d032900	GO:0005515
Zm00001d051125	GO:0005515
Zm00001d013923	GO:0005515
Zm00001d051183	GO:0005515
Zm00001d042132	GO:0005515
Zm00001d052974	GO:0005515
Zm00001d024409	GO:0005515
Zm00001d007210	GO:0005515
Zm00001d011159	GO:0005515
Zm00001d004818	GO:0005515
Zm00001d045621	GO:0005515
Zm00001d026326	GO:0005515
Zm00001d013860	GO:0005515
Zm00001d017185	GO:0005515
Zm00001d010202	GO:0005515
Zm00001d004317	GO:0005515
Zm00001d050047	GO:0005515
Zm00001d017923	GO:0005515
Zm00001d032692	GO:0005515
Zm00001d030167	GO:0005515
Zm00001d053576	GO:0005515
Zm00001d015127	GO:0005515
Zm00001d035595	GO:0005515
Zm00001d003474	GO:0005515
Zm00001d007538	GO:0005515
Zm00001d028697	GO:0005515
Zm00001d049774	GO:0005515
Zm00001d048695	GO:0005515
Zm00001d049708	GO:0005515
Zm00001d009385	GO:0005515
Zm00001d046580	GO:0005515
Zm00001d018417	GO:0005515
Zm00001d043125	GO:0005515
Zm00001d032509	GO:0005515
Zm00001d035751	GO:0005515
Zm00001d016602	GO:0005515
Zm00001d005460	GO:0005515
Zm00001d005593	GO:0005515
Zm00001d047382	GO:0005515
Zm00001d045098	GO:0005515
Zm00001d018005	GO:0005515
Zm00001d018639	GO:0005515
Zm00001d019472	GO:0005515
Zm00001d051114	GO:0005515
Zm00001d033518	GO:0005515
Zm00001d039365	GO:0005515
Zm00001d028508	GO:0005515
Zm00001d051075	GO:0005515
Zm00001d040838	GO:0005515
Zm00001d050815	GO:0005515
Zm00001d052138	GO:0005515
Zm00001d042171	GO:0005515
Zm00001d015213	GO:0005515
Zm00001d003543	GO:0005515
Zm00001d049457	GO:0005515
Zm00001d007368	GO:0005515
Zm00001d038134	GO:0005515
Zm00001d045133	GO:0005515
Zm00001d015196	GO:0005515
Zm00001d011878	GO:0005515
Zm00001d015971	GO:0005515
Zm00001d048185	GO:0005515
Zm00001d052768	GO:0005515
Zm00001d002095	GO:0005515
Zm00001d027506	GO:0005515
Zm00001d004898	GO:0005515
Zm00001d045389	GO:0005515
Zm00001d049295	GO:0005515
Zm00001d002882	GO:0005515
Zm00001d041414	GO:0005515
Zm00001d023391	GO:0005515
Zm00001d020097	GO:0005515
Zm00001d028143	GO:0005515
Zm00001d006420	GO:0005515
Zm00001d006874	GO:0005515
Zm00001d012897	GO:0005515
Zm00001d002287	GO:0005515
Zm00001d002979	GO:0005515
Zm00001d045492	GO:0005515
Zm00001d007229	GO:0005515
Zm00001d033912	GO:0005515
Zm00001d029246	GO:0005515
Zm00001d047373	GO:0005515
Zm00001d034364	GO:0005515
Zm00001d013278	GO:0005515
Zm00001d022253	GO:0005515
Zm00001d028996	GO:0005515
Zm00001d050973	GO:0005515
Zm00001d033869	GO:0005515
Zm00001d003040	GO:0005515
Zm00001d006455	GO:0005515
Zm00001d034691	GO:0005515
Zm00001d026051	GO:0005515
Zm00001d012672	GO:0005515
Zm00001d035862	GO:0005515
Zm00001d008609	GO:0005515
Zm00001d052578	GO:0005515
Zm00001d048923	GO:0005515
Zm00001d039680	GO:0005515
Zm00001d005137	GO:0005515
Zm00001d009683	GO:0005515
Zm00001d020483	GO:0005515
Zm00001d018125	GO:0005515
Zm00001d032591	GO:0005515
Zm00001d048301	GO:0005515
Zm00001d036840	GO:0005515
Zm00001d051306	GO:0005515
Zm00001d053022	GO:0005515
Zm00001d050988	GO:0005515
Zm00001d013814	GO:0005515
Zm00001d010842	GO:0005515
Zm00001d003023	GO:0005515
Zm00001d041632	GO:0005515
Zm00001d032101	GO:0005515
Zm00001d036611	GO:0005515
Zm00001d052070	GO:0005515
Zm00001d048355	GO:0005515
Zm00001d042099	GO:0005515
Zm00001d025027	GO:0005515
Zm00001d038481	GO:0005515
Zm00001d053894	GO:0005515
Zm00001d031550	GO:0005515
Zm00001d042973	GO:0005515
Zm00001d035303	GO:0005515
Zm00001d011517	GO:0005515
Zm00001d003786	GO:0005515
Zm00001d015389	GO:0005515
Zm00001d044614	GO:0005515
Zm00001d017443	GO:0005515
Zm00001d033721	GO:0005515
Zm00001d017641	GO:0005515
Zm00001d003021	GO:0005515
Zm00001d013471	GO:0005515
Zm00001d006490	GO:0005515
Zm00001d011707	GO:0005515
Zm00001d032185	GO:0005515
Zm00001d038510	GO:0005515
Zm00001d053676	GO:0005515
Zm00001d023554	GO:0005515
Zm00001d028107	GO:0005515
Zm00001d012755	GO:0005515
Zm00001d002194	GO:0005515
Zm00001d007522	GO:0005515
Zm00001d048843	GO:0005515
Zm00001d005063	GO:0005515
Zm00001d024033	GO:0005515
Zm00001d038406	GO:0005515
Zm00001d009800	GO:0005515
Zm00001d016164	GO:0005515
Zm00001d026494	GO:0005515
Zm00001d014996	GO:0005515
Zm00001d025111	GO:0005515
Zm00001d037473	GO:0005515
Zm00001d012609	GO:0005515
Zm00001d002896	GO:0005515
Zm00001d018484	GO:0005515
Zm00001d037471	GO:0005515
Zm00001d046684	GO:0005515
Zm00001d010942	GO:0005515
Zm00001d027362	GO:0005515
Zm00001d025837	GO:0005515
Zm00001d036709	GO:0005515
Zm00001d020487	GO:0005515
Zm00001d011034	GO:0005515
Zm00001d029675	GO:0005515
Zm00001d052396	GO:0005515
Zm00001d048718	GO:0005515
Zm00001d004488	GO:0005515
Zm00001d032491	GO:0005515
Zm00001d032827	GO:0005515
Zm00001d043068	GO:0005515
Zm00001d021404	GO:0005515
Zm00001d018994	GO:0005515
Zm00001d034858	GO:0005515
Zm00001d026541	GO:0005515
Zm00001d020190	GO:0005515
Zm00001d045014	GO:0005515
Zm00001d031938	GO:0005515
Zm00001d027893	GO:0005515
Zm00001d028285	GO:0005515
Zm00001d006317	GO:0005515
Zm00001d007129	GO:0005515
Zm00001d011641	GO:0005515
Zm00001d002179	GO:0005515
Zm00001d013752	GO:0005515
Zm00001d002205	GO:0005515
Zm00001d000255	GO:0005515
Zm00001d044222	GO:0005515
Zm00001d035197	GO:0005515
Zm00001d028517	GO:0005515
Zm00001d044803	GO:0005515
Zm00001d014351	GO:0005515
Zm00001d012979	GO:0005515
Zm00001d025048	GO:0005515
Zm00001d032535	GO:0005515
Zm00001d016162	GO:0005515
Zm00001d007725	GO:0005515
Zm00001d001917	GO:0005515
Zm00001d045501	GO:0005515
Zm00001d015571	GO:0005515
Zm00001d013863	GO:0005515
Zm00001d050166	GO:0005515
Zm00001d042455	GO:0005515
Zm00001d010974	GO:0005515
Zm00001d024632	GO:0005515
Zm00001d036740	GO:0005515
Zm00001d032343	GO:0005515
Zm00001d010447	GO:0005515
Zm00001d003393	GO:0005515
Zm00001d009642	GO:0005515
Zm00001d004797	GO:0005515
Zm00001d019240	GO:0005515
Zm00001d016557	GO:0005515
Zm00001d044502	GO:0005515
Zm00001d051669	GO:0005515
Zm00001d048343	GO:0005515
Zm00001d020157	GO:0005515
Zm00001d020464	GO:0005515
Zm00001d039678	GO:0005515
Zm00001d053555	GO:0005515
Zm00001d011059	GO:0005515
Zm00001d043094	GO:0005515
Zm00001d009801	GO:0005515
Zm00001d039059	GO:0005515
Zm00001d003264	GO:0005515
Zm00001d044845	GO:0005515
Zm00001d053376	GO:0005515
Zm00001d039471	GO:0005515
Zm00001d025808	GO:0005515
Zm00001d015435	GO:0005515
Zm00001d039449	GO:0005515
Zm00001d024298	GO:0005515
Zm00001d038522	GO:0005515
Zm00001d049258	GO:0005515
Zm00001d018529	GO:0005515
Zm00001d021687	GO:0005515
Zm00001d012338	GO:0005515
Zm00001d036583	GO:0005515
Zm00001d035040	GO:0005515
Zm00001d021067	GO:0005515
Zm00001d049805	GO:0005515
Zm00001d033713	GO:0005515
Zm00001d017316	GO:0005515
Zm00001d047803	GO:0005515
Zm00001d045887	GO:0005515
Zm00001d042569	GO:0005515
Zm00001d018481	GO:0005515
Zm00001d033731	GO:0005515
Zm00001d044204	GO:0005515
Zm00001d015377	GO:0005515
Zm00001d036398	GO:0005515
Zm00001d034870	GO:0005515
Zm00001d044774	GO:0005515
Zm00001d005269	GO:0005515
Zm00001d039097	GO:0005515
Zm00001d052788	GO:0005515
Zm00001d021346	GO:0005515
Zm00001d040222	GO:0005515
Zm00001d052308	GO:0005515
Zm00001d050551	GO:0005515
Zm00001d011622	GO:0005515
Zm00001d035130	GO:0005515
Zm00001d004810	GO:0005515
Zm00001d027361	GO:0005515
Zm00001d004916	GO:0005515
Zm00001d044353	GO:0005515
Zm00001d051057	GO:0005515
Zm00001d042328	GO:0005515
Zm00001d045739	GO:0005515
Zm00001d017939	GO:0005515
Zm00001d040342	GO:0005515
Zm00001d013391	GO:0005515
Zm00001d024693	GO:0005515
Zm00001d053424	GO:0005515
Zm00001d010514	GO:0005515
Zm00001d013693	GO:0005515
Zm00001d044588	GO:0005515
Zm00001d009391	GO:0005515
Zm00001d008648	GO:0005515
Zm00001d007650	GO:0005515
Zm00001d049939	GO:0005515
Zm00001d030323	GO:0005515
Zm00001d021887	GO:0005515
Zm00001d002089	GO:0005515
Zm00001d034111	GO:0005515
Zm00001d005982	GO:0005515
Zm00001d037069	GO:0005515
Zm00001d009814	GO:0005515
Zm00001d042437	GO:0005515
Zm00001d035248	GO:0005515
Zm00001d012346	GO:0005515
Zm00001d007801	GO:0005515
Zm00001d007972	GO:0005515
Zm00001d039072	GO:0005515
Zm00001d011907	GO:0005515
Zm00001d042080	GO:0005515
Zm00001d011108	GO:0005515
Zm00001d038980	GO:0005515
Zm00001d036185	GO:0005515
Zm00001d043613	GO:0005515
Zm00001d039887	GO:0005515
Zm00001d008232	GO:0005515
Zm00001d031569	GO:0005515
Zm00001d054110	GO:0005515
Zm00001d026078	GO:0005515
Zm00001d019309	GO:0005515
Zm00001d037086	GO:0005515
Zm00001d032106	GO:0005515
Zm00001d013838	GO:0005515
Zm00001d022257	GO:0005515
Zm00001d044183	GO:0005515
Zm00001d023914	GO:0005515
Zm00001d021522	GO:0005515
Zm00001d035145	GO:0005515
Zm00001d006000	GO:0005515
Zm00001d034194	GO:0005515
Zm00001d043784	GO:0005515
Zm00001d036775	GO:0005515
Zm00001d005846	GO:0005515
Zm00001d045924	GO:0005515
Zm00001d053827	GO:0005515
Zm00001d006447	GO:0005515
Zm00001d033252	GO:0005515
Zm00001d017862	GO:0005515
Zm00001d036450	GO:0005515
Zm00001d014900	GO:0005515
Zm00001d023447	GO:0005515
Zm00001d032565	GO:0005515
Zm00001d014019	GO:0005515
Zm00001d035657	GO:0005515
Zm00001d006500	GO:0005515
Zm00001d002641	GO:0005515
Zm00001d035333	GO:0005515
Zm00001d002416	GO:0005515
Zm00001d039165	GO:0005515
Zm00001d010640	GO:0005515
Zm00001d020411	GO:0005515
Zm00001d016665	GO:0005515
Zm00001d047122	GO:0005515
Zm00001d039749	GO:0005515
Zm00001d011276	GO:0005515
Zm00001d005484	GO:0005515
Zm00001d040008	GO:0005515
Zm00001d031996	GO:0005515
Zm00001d018470	GO:0005515
Zm00001d021636	GO:0005515
Zm00001d018912	GO:0005515
Zm00001d033206	GO:0005515
Zm00001d044458	GO:0005515
Zm00001d025699	GO:0005515
Zm00001d009237	GO:0005515
Zm00001d006761	GO:0005515
Zm00001d007786	GO:0005515
Zm00001d048560	GO:0005515
Zm00001d012540	GO:0005515
Zm00001d019317	GO:0005515
Zm00001d040560	GO:0005515
Zm00001d016066	GO:0005515
Zm00001d003257	GO:0005515
Zm00001d037932	GO:0005515
Zm00001d039085	GO:0005515
Zm00001d014736	GO:0005515
Zm00001d002852	GO:0005515
Zm00001d037030	GO:0005515
Zm00001d001842	GO:0005515
Zm00001d052850	GO:0005515
Zm00001d012892	GO:0005515
Zm00001d026195	GO:0005515
Zm00001d033175	GO:0005515
Zm00001d039111	GO:0005515
Zm00001d006705	GO:0005515
Zm00001d031331	GO:0005515
Zm00001d021646	GO:0005515
Zm00001d009895	GO:0005515
Zm00001d048642	GO:0005515
Zm00001d006894	GO:0005515
Zm00001d052859	GO:0005515
Zm00001d034463	GO:0005515
Zm00001d043504	GO:0005515
Zm00001d053227	GO:0005515
Zm00001d036678	GO:0005515
Zm00001d050514	GO:0005515
Zm00001d042067	GO:0005515
Zm00001d022625	GO:0005515
Zm00001d044622	GO:0005515
Zm00001d013989	GO:0005515
Zm00001d033849	GO:0005515
Zm00001d048880	GO:0005515
Zm00001d012660	GO:0005515
Zm00001d042508	GO:0005515
Zm00001d005445	GO:0005515
Zm00001d048114	GO:0005515
Zm00001d007652	GO:0005515
Zm00001d043225	GO:0005515
Zm00001d014085	GO:0005515
Zm00001d002127	GO:0005515
Zm00001d048338	GO:0005515
Zm00001d038742	GO:0005515
Zm00001d020117	GO:0005515
Zm00001d034159	GO:0005515
Zm00001d038194	GO:0005515
Zm00001d048017	GO:0005515
Zm00001d005240	GO:0005515
Zm00001d044666	GO:0005515
Zm00001d043459	GO:0005515
Zm00001d028823	GO:0005515
Zm00001d030990	GO:0005515
Zm00001d017264	GO:0005515
Zm00001d010707	GO:0005515
Zm00001d027539	GO:0005515
Zm00001d006591	GO:0005515
Zm00001d017514	GO:0005515
Zm00001d028692	GO:0005515
Zm00001d006606	GO:0005515
Zm00001d042722	GO:0005515
